_id,user_id,created_by,partner_id,amount,raw_payee,is_debit,is_upi,is_merchant,txn_type,closing_balance,opening_balance,bank_txn_id,nodal_account_provider,brand_name,payee_address,payee_name,payee_merchant_code,currency_code,user_remarks,request_status,updated_at,created_at,txn_status,is_credit,is_credit_offer,id,data,place,total_members_present,count,total_members_now,date,utility_type,action,is_repayment,bank_payment_id,is_created_by_programmatic_user,txn_failure_reason,completed_at,is_repayment_reversal,is_subscription_fee,bank_txn_statuses,cust_ref_id,txn_ref_id,is_vir_addr,payment_mode,is_bank_transfer,is_imps,bank_account_number,ifsc_code,bank_account_id,bank_transfer_cms_ref,bank_transfer_core_ref,bank_transfer_cust_ref,payer_name,is_neft,coordinates,is_person,payer_address,location,created_at_time,created_date,created_month,created_year
5d9c37ae3968e7e98b8d3c2b,ObjectId('5d9c31bf4bd8de7ad99370fb'),ObjectId('5d9c31bf4bd8de7ad99370fb'),ObjectId('5d918fbff38e3035804cf153'),97.0,test@mypsp,True,True,True,PAYMENT,4227.0,4324.0,IDFKB73d738cde99b11e9967ee4f89c9d062a,IDFC,AllianceFranche,test@mypsp,Narayanan,8931.0,INR,pa,COMPLETED,2019-06-14 00:00:00.100,2019-06-14 00:00:00.100,SUCCESS,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,0.0,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,2019-06-14 00:00:00.100,2019-06-14,6,2019
5d9dbc6e67a7ce8cadb6f58f,5d9c31c14bd8de7ad99370ff,5d9c31c14bd8de7ad99370ff,5d918fbff38e3035804cf153,79.0,test@mypsp,True,True,True,PAYMENT,4725.0,4804.0,IDFKB2dd80e82ea8311e9886de4f89c9d062a,IDFC,AllianceFranche,test@mypsp,Narayanan,8931.0,INR,pa,COMPLETED,2019-06-05 00:00:00.100,2019-06-05 00:00:00.100,SUCCESS,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,0.0,not_avlbl,not_avlbl,PAYMENT,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,2019-06-05 00:00:00.100,2019-06-05,6,2019
5d9dbc6e67a7ce8cadb6f59e,5d9c31c14bd8de7ad99370ff,5d9c31c14bd8de7ad99370ff,5d918fbff38e3035804cf153,31.0,test@mypsp,True,True,True,PAYMENT,4045.0,4076.0,IDFKB2dd80e91ea8311e9886de4f89c9d062a,IDFC,AllianceFranche,test@mypsp,Narayanan,8931.0,INR,pa,COMPLETED,2019-06-20 00:00:00.100,2019-06-20 00:00:00.100,SUCCESS,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,0.0,not_avlbl,not_avlbl,PAYMENT,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,2019-06-20 00:00:00.100,2019-06-20,6,2019
5d9dbc6e67a7ce8cadb6f5a2,5d9c31c14bd8de7ad99370ff,5d9c31c14bd8de7ad99370ff,5d918fbff38e3035804cf153,93.0,test@mypsp,True,True,True,PAYMENT,3813.0,3906.0,IDFKB2dd80e95ea8311e9886de4f89c9d062a,IDFC,AllianceFranche,test@mypsp,Narayanan,8931.0,INR,pa,COMPLETED,2019-06-24 00:00:00.100,2019-06-24 00:00:00.100,SUCCESS,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,0.0,not_avlbl,not_avlbl,PAYMENT,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,2019-06-24 00:00:00.100,2019-06-24,6,2019
5d9dbc6e67a7ce8cadb6f5aa,5d9c31c34bd8de7ad9937103,5d9c31c34bd8de7ad9937103,5d918fbff38e3035804cf153,8.0,test@mypsp,True,True,True,PAYMENT,4970.0,4978.0,IDFKB2dd80e9dea8311e9886de4f89c9d062a,IDFC,AllianceFranche,test@mypsp,Narayanan,8931.0,INR,pa,COMPLETED,2019-06-02 00:00:00.100,2019-06-02 00:00:00.100,SUCCESS,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,0.0,not_avlbl,not_avlbl,PAYMENT,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,2019-06-02 00:00:00.100,2019-06-02,6,2019
5d9dbc6e67a7ce8cadb6f5b7,5d9c31c34bd8de7ad9937103,5d9c31c34bd8de7ad9937103,5d918fbff38e3035804cf153,19.0,test@mypsp,True,True,True,PAYMENT,4291.0,4310.0,IDFKB2dd80eaaea8311e9886de4f89c9d062a,IDFC,AllianceFranche,test@mypsp,Narayanan,8931.0,INR,pa,COMPLETED,2019-06-15 00:00:00.100,2019-06-15 00:00:00.100,SUCCESS,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,0.0,not_avlbl,not_avlbl,PAYMENT,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,2019-06-15 00:00:00.100,2019-06-15,6,2019
5d9dbc6e67a7ce8cadb6f5ec,5d9c31c84bd8de7ad993710b,5d9c31c84bd8de7ad993710b,5d918fbff38e3035804cf153,71.0,test@mypsp,True,True,True,PAYMENT,4543.0,4614.0,IDFKB2dd80edfea8311e9886de4f89c9d062a,IDFC,AllianceFranche,test@mypsp,Narayanan,8931.0,INR,pa,COMPLETED,2019-06-08 00:00:00.100,2019-06-08 00:00:00.100,SUCCESS,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,0.0,not_avlbl,not_avlbl,PAYMENT,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,2019-06-08 00:00:00.100,2019-06-08,6,2019
5d9dbc6e67a7ce8cadb6f5f3,5d9c31c84bd8de7ad993710b,5d9c31c84bd8de7ad993710b,5d918fbff38e3035804cf153,47.0,test@mypsp,True,True,True,PAYMENT,4204.0,4251.0,IDFKB2dd80ee6ea8311e9886de4f89c9d062a,IDFC,AllianceFranche,test@mypsp,Narayanan,8931.0,INR,pa,COMPLETED,2019-06-15 00:00:00.100,2019-06-15 00:00:00.100,SUCCESS,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,0.0,not_avlbl,not_avlbl,PAYMENT,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,2019-06-15 00:00:00.100,2019-06-15,6,2019
5d9dbc6e67a7ce8cadb6f5f7,5d9c31c84bd8de7ad993710b,5d9c31c84bd8de7ad993710b,5d918fbff38e3035804cf153,1.0,test@mypsp,True,True,True,PAYMENT,4037.0,4038.0,IDFKB2dd80eeaea8311e9886de4f89c9d062a,IDFC,AllianceFranche,test@mypsp,Narayanan,8931.0,INR,pa,COMPLETED,2019-06-19 00:00:00.100,2019-06-19 00:00:00.100,SUCCESS,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,0.0,not_avlbl,not_avlbl,PAYMENT,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,2019-06-19 00:00:00.100,2019-06-19,6,2019
5d9dbc6e67a7ce8cadb6f5f9,5d9c31c84bd8de7ad993710b,5d9c31c84bd8de7ad993710b,5d918fbff38e3035804cf153,68.0,test@mypsp,True,True,True,PAYMENT,3949.0,4017.0,IDFKB2dd80eecea8311e9886de4f89c9d062a,IDFC,AllianceFranche,test@mypsp,Narayanan,8931.0,INR,pa,COMPLETED,2019-06-21 00:00:00.100,2019-06-21 00:00:00.100,SUCCESS,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,0.0,not_avlbl,not_avlbl,PAYMENT,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,2019-06-21 00:00:00.100,2019-06-21,6,2019
5d9dbc6e67a7ce8cadb6f60c,5d9c31ca4bd8de7ad993710f,5d9c31ca4bd8de7ad993710f,5d918fbff38e3035804cf153,66.0,test@mypsp,True,True,True,PAYMENT,4566.0,4632.0,IDFKB2dd80effea8311e9886de4f89c9d062a,IDFC,AllianceFranche,test@mypsp,Narayanan,8931.0,INR,pa,COMPLETED,2019-06-10 00:00:00.100,2019-06-10 00:00:00.100,SUCCESS,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,0.0,not_avlbl,not_avlbl,PAYMENT,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,2019-06-10 00:00:00.100,2019-06-10,6,2019
5d9dbc6e67a7ce8cadb6f61c,5d9c31ca4bd8de7ad993710f,5d9c31ca4bd8de7ad993710f,5d918fbff38e3035804cf153,55.0,test@mypsp,True,True,True,PAYMENT,3651.0,3706.0,IDFKB2dd80f0fea8311e9886de4f89c9d062a,IDFC,AllianceFranche,test@mypsp,Narayanan,8931.0,INR,pa,COMPLETED,2019-06-26 00:00:00.100,2019-06-26 00:00:00.100,SUCCESS,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,0.0,not_avlbl,not_avlbl,PAYMENT,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,2019-06-26 00:00:00.100,2019-06-26,6,2019
5d9dbc6e67a7ce8cadb6f621,5d9c31cc4bd8de7ad9937113,5d9c31cc4bd8de7ad9937113,5d918fbff38e3035804cf153,44.0,test@mypsp,True,True,True,PAYMENT,4956.0,5000.0,IDFKB2dd80f14ea8311e9886de4f89c9d062a,IDFC,AllianceFranche,test@mypsp,Narayanan,8931.0,INR,pa,COMPLETED,2019-06-01 00:00:00.100,2019-06-01 00:00:00.100,SUCCESS,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,0.0,not_avlbl,not_avlbl,PAYMENT,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,2019-06-01 00:00:00.100,2019-06-01,6,2019
5d9dbc6e67a7ce8cadb6f622,5d9c31cc4bd8de7ad9937113,5d9c31cc4bd8de7ad9937113,5d918fbff38e3035804cf153,11.0,test@mypsp,True,True,True,PAYMENT,4945.0,4956.0,IDFKB2dd80f15ea8311e9886de4f89c9d062a,IDFC,AllianceFranche,test@mypsp,Narayanan,8931.0,INR,pa,COMPLETED,2019-06-02 00:00:00.100,2019-06-02 00:00:00.100,SUCCESS,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,0.0,not_avlbl,not_avlbl,PAYMENT,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,2019-06-02 00:00:00.100,2019-06-02,6,2019
5d9dbc6e67a7ce8cadb6f635,5d9c31cc4bd8de7ad9937113,5d9c31cc4bd8de7ad9937113,5d918fbff38e3035804cf153,14.0,test@mypsp,True,True,True,PAYMENT,4007.0,4021.0,IDFKB2dd80f28ea8311e9886de4f89c9d062a,IDFC,AllianceFranche,test@mypsp,Narayanan,8931.0,INR,pa,COMPLETED,2019-06-21 00:00:00.100,2019-06-21 00:00:00.100,SUCCESS,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,0.0,not_avlbl,not_avlbl,PAYMENT,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,2019-06-21 00:00:00.100,2019-06-21,6,2019
5d9dbc6e67a7ce8cadb6f65a,5d9c31ce4bd8de7ad9937117,5d9c31ce4bd8de7ad9937117,5d918fbff38e3035804cf153,74.0,test@mypsp,True,True,True,PAYMENT,3364.0,3438.0,IDFKB2dd80f4dea8311e9886de4f89c9d062a,IDFC,AllianceFranche,test@mypsp,Narayanan,8931.0,INR,pa,COMPLETED,2019-06-28 00:00:00.100,2019-06-28 00:00:00.100,SUCCESS,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,0.0,not_avlbl,not_avlbl,PAYMENT,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,2019-06-28 00:00:00.100,2019-06-28,6,2019
5d9dbc6e67a7ce8cadb6f65b,5d9c31ce4bd8de7ad9937117,5d9c31ce4bd8de7ad9937117,5d918fbff38e3035804cf153,81.0,test@mypsp,True,True,True,PAYMENT,3283.0,3364.0,IDFKB2dd80f4eea8311e9886de4f89c9d062a,IDFC,AllianceFranche,test@mypsp,Narayanan,8931.0,INR,pa,COMPLETED,2019-06-29 00:00:00.100,2019-06-29 00:00:00.100,SUCCESS,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,0.0,not_avlbl,not_avlbl,PAYMENT,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,2019-06-29 00:00:00.100,2019-06-29,6,2019
5d9dbc6e67a7ce8cadb6f663,5d9c31d04bd8de7ad993711b,5d9c31d04bd8de7ad993711b,5d918fbff38e3035804cf153,97.0,test@mypsp,True,True,True,PAYMENT,4564.0,4661.0,IDFKB2dd80f56ea8311e9886de4f89c9d062a,IDFC,AllianceFranche,test@mypsp,Narayanan,8931.0,INR,pa,COMPLETED,2019-06-07 00:00:00.100,2019-06-07 00:00:00.100,SUCCESS,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,0.0,not_avlbl,not_avlbl,PAYMENT,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,2019-06-07 00:00:00.100,2019-06-07,6,2019
5d9dbc6e67a7ce8cadb6f687,5d9c31d34bd8de7ad993711f,5d9c31d34bd8de7ad993711f,5d918fbff38e3035804cf153,85.0,test@mypsp,True,True,True,PAYMENT,4159.0,4244.0,IDFKB2dd80f7aea8311e9886de4f89c9d062a,IDFC,AllianceFranche,test@mypsp,Narayanan,8931.0,INR,pa,COMPLETED,2019-06-13 00:00:00.100,2019-06-13 00:00:00.100,SUCCESS,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,0.0,not_avlbl,not_avlbl,PAYMENT,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,2019-06-13 00:00:00.100,2019-06-13,6,2019
5d9dbc6e67a7ce8cadb6f68d,5d9c31d34bd8de7ad993711f,5d9c31d34bd8de7ad993711f,5d918fbff38e3035804cf153,34.0,test@mypsp,True,True,True,PAYMENT,3867.0,3901.0,IDFKB2dd80f80ea8311e9886de4f89c9d062a,IDFC,AllianceFranche,test@mypsp,Narayanan,8931.0,INR,pa,COMPLETED,2019-06-19 00:00:00.100,2019-06-19 00:00:00.100,SUCCESS,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,0.0,not_avlbl,not_avlbl,PAYMENT,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,2019-06-19 00:00:00.100,2019-06-19,6,2019
5d9dbc6e67a7ce8cadb6f6a5,5d9c31d54bd8de7ad9937123,5d9c31d54bd8de7ad9937123,5d918fbff38e3035804cf153,84.0,test@mypsp,True,True,True,PAYMENT,4225.0,4309.0,IDFKB2dd80f98ea8311e9886de4f89c9d062a,IDFC,AllianceFranche,test@mypsp,Narayanan,8931.0,INR,pa,COMPLETED,2019-06-13 00:00:00.100,2019-06-13 00:00:00.100,SUCCESS,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,0.0,not_avlbl,not_avlbl,PAYMENT,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,2019-06-13 00:00:00.100,2019-06-13,6,2019
5d9dbc6e67a7ce8cadb6f6bc,5d9c31d74bd8de7ad9937127,5d9c31d74bd8de7ad9937127,5d918fbff38e3035804cf153,13.0,test@mypsp,True,True,True,PAYMENT,4762.0,4775.0,IDFKB2dd80fafea8311e9886de4f89c9d062a,IDFC,AllianceFranche,test@mypsp,Narayanan,8931.0,INR,pa,COMPLETED,2019-06-06 00:00:00.100,2019-06-06 00:00:00.100,SUCCESS,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,0.0,not_avlbl,not_avlbl,PAYMENT,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,2019-06-06 00:00:00.100,2019-06-06,6,2019
5d9dbc6e67a7ce8cadb6f6dc,5d9c31d94bd8de7ad993712b,5d9c31d94bd8de7ad993712b,5d918fbff38e3035804cf153,89.0,test@mypsp,True,True,True,PAYMENT,4638.0,4727.0,IDFKB2dd80fcfea8311e9886de4f89c9d062a,IDFC,AllianceFranche,test@mypsp,Narayanan,8931.0,INR,pa,COMPLETED,2019-06-08 00:00:00.100,2019-06-08 00:00:00.100,SUCCESS,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,0.0,not_avlbl,not_avlbl,PAYMENT,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,2019-06-08 00:00:00.100,2019-06-08,6,2019
5d9dbc6e67a7ce8cadb6f6e7,5d9c31d94bd8de7ad993712b,5d9c31d94bd8de7ad993712b,5d918fbff38e3035804cf153,21.0,test@mypsp,True,True,True,PAYMENT,4154.0,4175.0,IDFKB2dd80fdaea8311e9886de4f89c9d062a,IDFC,AllianceFranche,test@mypsp,Narayanan,8931.0,INR,pa,COMPLETED,2019-06-19 00:00:00.100,2019-06-19 00:00:00.100,SUCCESS,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,0.0,not_avlbl,not_avlbl,PAYMENT,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,2019-06-19 00:00:00.100,2019-06-19,6,2019
5d9dbc6e67a7ce8cadb6f6fa,5d9c31dc4bd8de7ad993712f,5d9c31dc4bd8de7ad993712f,5d918fbff38e3035804cf153,37.0,test@mypsp,True,True,True,PAYMENT,4632.0,4669.0,IDFKB2dd80fedea8311e9886de4f89c9d062a,IDFC,AllianceFranche,test@mypsp,Narayanan,8931.0,INR,pa,COMPLETED,2019-06-08 00:00:00.100,2019-06-08 00:00:00.100,SUCCESS,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,0.0,not_avlbl,not_avlbl,PAYMENT,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,2019-06-08 00:00:00.100,2019-06-08,6,2019
5d9dbc6e67a7ce8cadb6f704,5d9c31dc4bd8de7ad993712f,5d9c31dc4bd8de7ad993712f,5d918fbff38e3035804cf153,47.0,test@mypsp,True,True,True,PAYMENT,4195.0,4242.0,IDFKB2dd80ff7ea8311e9886de4f89c9d062a,IDFC,AllianceFranche,test@mypsp,Narayanan,8931.0,INR,pa,COMPLETED,2019-06-18 00:00:00.100,2019-06-18 00:00:00.100,SUCCESS,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,0.0,not_avlbl,not_avlbl,PAYMENT,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,2019-06-18 00:00:00.100,2019-06-18,6,2019
5d9dbc6e67a7ce8cadb6f710,5d9c31dc4bd8de7ad993712f,5d9c31dc4bd8de7ad993712f,5d918fbff38e3035804cf153,97.0,test@mypsp,True,True,True,PAYMENT,3615.0,3712.0,IDFKB2dd81003ea8311e9886de4f89c9d062a,IDFC,AllianceFranche,test@mypsp,Narayanan,8931.0,INR,pa,COMPLETED,2019-06-30 00:00:00.100,2019-06-30 00:00:00.100,SUCCESS,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,0.0,not_avlbl,not_avlbl,PAYMENT,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,0.0,0.0,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,not_avlbl,2019-06-30 00:00:00.100,2019-06-30,6,2019
